id_pedido,fecha,anio,mes,trimestre,id_cliente,id_producto,categoria,region,segmento,cantidad,precio_unit,descuento,ratio_costo,ingreso,costo,ganancia,margen,tasa_impuesto,ganancia_neta,margen_neto,nivel_pedido,es_atipico
4843,2023-08-21,2023,8,3,272,2220,Alimentos,Este,Retail,19,146.94,0.15,0.699,2373.08,1658.78,714.3,0.301,0.21,564.3,0.2378,Premium,0
4844,2023-11-10,2023,11,4,109,2388,Libros,Este,Mayorista,4,241.05,0.2,0.558,771.36,430.42,340.94,0.442,0.21,269.34,0.3492,Alto,0
4845,2023-11-08,2023,11,4,364,2041,Belleza,Norte,Corporativo,13,260.065,0.15,0.749,2873.72,2152.42,721.3,0.251,0.19,584.25,0.2033,Premium,0
4846,2023-01-29,2023,1,1,537,2134,Belleza,Sur,Corporativo,15,26.01,0.2,0.4,312.12,124.85,187.27,0.6,0.19,151.69,0.486,Alto,0
4847,2023-06-08,2023,6,2,346,2041,Hogar,Centro,Corporativo,9,489.06,0.0,0.438,4401.54,1927.87,2473.67,0.562,0.19,2003.67,0.4552,Premium,0
4848,2023-12-08,2023,12,4,766,2163,Alimentos,Sur,Corporativo,3,496.69,0.05,0.506,1415.57,716.28,699.29,0.494,0.19,566.42,0.4001,Premium,0
4849,2023-12-03,2023,12,4,645,2360,Deportes,Sur,Mayorista,2,300.92,0.15,0.409,511.56,209.23,302.33,0.591,0.19,244.89,0.4787,Alto,0
4850,2023-03-31,2023,3,1,598,2282,Deportes,Sur,Corporativo,16,169.11,0.15,0.674,2299.9,1550.13,749.77,0.326,0.19,607.31,0.2641,Premium,0
4851,2023-03-03,2023,3,1,228,2057,Electrónica,Norte,Mayorista,18,115.41,0.05,0.418,1973.51,824.93,1148.58,0.582,0.19,930.35,0.4714,Premium,0
4852,2023-01-07,2023,1,1,771,2301,Libros,Norte,Mayorista,18,141.86,0.25,0.662,1915.11,1267.8,647.31,0.338,0.19,524.32,0.2738,Premium,0
4853,2023-12-29,2023,12,4,700,2321,Electrónica,Norte,Corporativo,6,29.8,0.25,0.418,134.1,56.05,78.05,0.582,0.19,63.22,0.4714,Medio,0
4854,2023-03-12,2023,3,1,704,2024,Ropa,Sur,Corporativo,18,240.18,0.1,0.488,3890.92,1898.77,1992.15,0.512,0.19,1613.64,0.4147,Premium,0
4855,2023-12-26,2023,12,4,426,2072,Deportes,Norte,Corporativo,11,33.38,0.15,0.694,312.1,216.6,95.5,0.306,0.19,77.36,0.2479,Alto,0
4856,2023-01-06,2023,1,1,503,2372,Libros,Este,Mayorista,7,360.64,0.0,0.733,2524.48,1850.44,674.04,0.267,0.21,532.49,0.2109,Premium,0
4857,2023-03-25,2023,3,1,728,2410,Hogar,Norte,Online,14,189.11,0.2,0.545,2118.03,1154.33,963.7,0.455,0.19,780.6,0.3686,Premium,0
4858,2023-09-12,2023,9,3,705,2128,Electrónica,Oeste,Mayorista,18,103.69,0.0,0.739,1866.42,1379.28,487.14,0.261,0.18,399.45,0.214,Premium,0
4859,2023-06-27,2023,6,2,774,2086,Hogar,Norte,Online,7,274.7,0.15,0.619,1634.46,1011.73,622.73,0.381,0.19,504.41,0.3086,Premium,0
4860,2023-09-25,2023,9,3,710,2329,Hogar,Norte,Corporativo,10,487.01,0.1,0.546,4383.09,2393.17,1989.92,0.454,0.19,1611.84,0.3677,Premium,0
4861,2023-09-22,2023,9,3,724,2425,Hogar,Norte,Mayorista,8,349.09,0.15,0.681,2373.81,1616.56,757.25,0.319,0.19,613.37,0.2584,Premium,0
4862,2023-05-13,2023,5,2,458,2435,Electrónica,Norte,Corporativo,14,248.41,0.1,0.503,3129.97,1574.37,1555.6,0.497,0.19,1260.04,0.4026,Premium,0
4863,2023-03-27,2023,3,1,702,2152,Ropa,Oeste,Online,18,389.57,0.05,0.493,6661.65,3284.19,3377.46,0.507,0.18,2769.52,0.4157,Premium,0
4864,2023-07-10,2023,7,3,116,2181,Belleza,Centro,Online,5,370.05,0.2,0.63,1480.2,932.53,547.67,0.37,0.19,443.61,0.2997,Premium,0
4865,2023-03-06,2023,3,1,373,2124,Belleza,Norte,Mayorista,14,446.41,0.0,0.537,6249.74,3356.11,2893.63,0.463,0.19,2343.84,0.375,Premium,0
4866,2023-05-18,2023,5,2,784,2066,Electrónica,Este,Mayorista,10,106.31,0.1,0.448,956.79,428.64,528.15,0.552,0.21,417.24,0.4361,Alto,0
4867,2023-03-02,2023,3,1,215,2005,Belleza,Oeste,Mayorista,15,430.14,0.0,0.423,6452.1,2729.24,3722.86,0.577,0.18,3052.75,0.4731,Premium,0
4868,2023-01-16,2023,1,1,792,2124,Alimentos,Centro,Mayorista,6,154.01,0.05,0.676,877.86,593.43,284.43,0.324,0.19,230.39,0.2624,Alto,0
4869,2023-06-21,2023,6,2,190,2313,Belleza,Norte,Retail,9,470.79,0.15,0.637,3601.54,2294.18,1307.36,0.363,0.19,1058.96,0.294,Premium,0
4870,2023-08-08,2023,8,3,181,2325,Deportes,Centro,Retail,10,144.13,0.1,0.544,1297.17,705.66,591.51,0.456,0.19,479.12,0.3694,Premium,0
4871,2023-05-20,2023,5,2,423,2052,Electrónica,Este,Corporativo,17,463.79,0.2,0.714,6307.54,4503.58,1803.96,0.286,0.21,1425.13,0.2259,Premium,0
4872,2023-09-26,2023,9,3,213,2065,Belleza,Oeste,Online,1,482.08,0.1,0.544,433.87,236.03,197.84,0.456,0.18,162.23,0.3739,Alto,0
4873,2023-02-02,2023,2,1,157,2313,Electrónica,Oeste,Online,14,77.02,0.25,0.649,808.71,524.85,283.86,0.351,0.18,232.77,0.2878,Alto,0
4874,2023-05-15,2023,5,2,253,2081,Ropa,Centro,Corporativo,4,487.38,0.15,0.718,1657.09,1189.79,467.3,0.282,0.19,378.51,0.2284,Premium,0
4875,2023-12-31,2023,12,4,503,2086,Alimentos,Norte,Corporativo,2,47.43,0.15,0.694,80.63,55.96,24.67,0.306,0.19,19.98,0.2478,Medio,0
4876,2023-10-23,2023,10,4,727,2001,Electrónica,Sur,Corporativo,3,267.935,0.2,0.579,643.04,372.32,270.72,0.421,0.19,219.28,0.341,Alto,0
4877,2023-11-18,2023,11,4,365,2203,Deportes,Oeste,Retail,7,224.86,0.2,0.638,1259.22,803.38,455.84,0.362,0.18,373.79,0.2968,Premium,0
4878,2023-02-09,2023,2,1,414,2149,Belleza,Sur,Corporativo,14,496.83,0.05,0.545,6607.84,3601.27,3006.57,0.455,0.19,2435.32,0.3686,Premium,0
4879,2023-09-12,2023,9,3,140,2292,Deportes,Oeste,Online,12,246.84,0.0,0.627,2962.08,1857.22,1104.86,0.373,0.18,905.99,0.3059,Premium,0
4880,2023-08-22,2023,8,3,204,2403,Belleza,Norte,Corporativo,19,277.45,0.1,0.49,4744.4,2324.76,2419.64,0.51,0.19,1959.91,0.4131,Premium,0
4881,2023-09-19,2023,9,3,292,2102,Electrónica,Norte,Mayorista,18,348.74,0.05,0.552,5963.45,3291.82,2671.63,0.448,0.19,2164.02,0.3629,Premium,0
4882,2023-07-04,2023,7,3,500,2023,Hogar,Oeste,Online,15,484.31,0.0,0.473,7264.65,3436.18,3828.47,0.527,0.18,3139.35,0.4321,Premium,1
4883,2023-01-29,2023,1,1,377,2367,Belleza,Centro,Online,1,392.76,0.05,0.413,373.12,154.1,219.02,0.587,0.19,177.41,0.4755,Alto,0
4884,2023-09-13,2023,9,3,453,2211,Hogar,Norte,Online,3,115.96,0.25,0.606,260.91,158.11,102.8,0.394,0.19,83.27,0.3192,Alto,0
4885,2023-10-18,2023,10,4,679,2064,Alimentos,Norte,Retail,15,154.98,0.2,0.703,1859.76,1307.41,552.35,0.297,0.19,447.4,0.2406,Premium,0
4886,2023-03-27,2023,3,1,355,2448,Deportes,Este,Retail,4,53.33,0.2,0.409,170.66,69.8,100.86,0.591,0.21,79.68,0.4669,Medio,0
4887,2023-07-08,2023,7,3,750,2208,Hogar,Norte,Online,15,324.0,0.15,0.469,4131.0,1937.44,2193.56,0.531,0.19,1776.78,0.4301,Premium,0
4888,2023-03-22,2023,3,1,760,2250,Deportes,Este,Mayorista,10,94.47,0.1,0.561,850.23,476.98,373.25,0.439,0.21,294.87,0.3468,Alto,0
4889,2023-05-11,2023,5,2,198,2384,Belleza,Norte,Online,6,132.42,0.1,0.633,715.07,452.64,262.43,0.367,0.19,212.57,0.2973,Alto,0
4890,2023-02-22,2023,2,1,687,2116,Belleza,Norte,Retail,13,444.62,0.1,0.46,5202.05,2392.94,2809.11,0.54,0.19,2275.38,0.4374,Premium,0
4891,2023-10-21,2023,10,4,381,2115,Alimentos,Centro,Mayorista,7,166.74,0.05,0.42,1108.82,465.7,643.12,0.58,0.19,520.93,0.4698,Premium,0
4892,2023-12-12,2023,12,4,502,2236,Belleza,Centro,Online,1,285.49,0.05,0.582,271.22,157.85,113.37,0.418,0.19,91.83,0.3386,Alto,0
4893,2023-03-01,2023,3,1,208,2477,Alimentos,Norte,Retail,11,201.8,0.1,0.687,1997.82,1372.5,625.32,0.313,0.19,506.51,0.2535,Premium,0
4894,2023-04-27,2023,4,2,799,2104,Hogar,Oeste,Mayorista,14,41.65,0.15,0.412,495.64,204.2,291.44,0.588,0.18,238.98,0.4822,Alto,0
4895,2023-09-18,2023,9,3,298,2494,Belleza,Oeste,Corporativo,6,184.62,0.0,0.522,1107.72,578.23,529.49,0.478,0.18,434.18,0.392,Premium,0
4896,2023-01-02,2023,1,1,402,2258,Electrónica,Norte,Corporativo,5,206.99,0.25,0.632,776.21,490.56,285.65,0.368,0.19,231.38,0.2981,Alto,0
4897,2023-01-23,2023,1,1,426,2045,Libros,Oeste,Online,19,448.37,0.05,0.446,8093.08,3609.51,4483.57,0.554,0.18,3676.53,0.4543,Premium,1
4898,2023-01-07,2023,1,1,253,2310,Ropa,Norte,Corporativo,19,165.6,0.1,0.483,2831.76,1367.74,1464.02,0.517,0.19,1185.86,0.4188,Premium,0
4899,2023-05-06,2023,5,2,651,2330,Libros,Centro,Retail,13,192.72,0.2,0.587,2004.29,1176.52,827.77,0.413,0.19,670.49,0.3345,Premium,0
4900,2023-01-24,2023,1,1,744,2215,Libros,Sur,Mayorista,7,392.53,0.05,0.734,2610.32,1915.97,694.35,0.266,0.19,562.42,0.2155,Premium,0
4901,2023-08-30,2023,8,3,504,2469,Deportes,Este,Online,8,380.68,0.0,0.501,3045.44,1525.77,1519.67,0.499,0.21,1200.54,0.3942,Premium,0
4902,2023-07-06,2023,7,3,561,2447,Alimentos,Oeste,Mayorista,14,400.15,0.05,0.571,5321.99,3038.86,2283.13,0.429,0.18,1872.17,0.3518,Premium,0
4903,2023-07-16,2023,7,3,231,2491,Deportes,Oeste,Mayorista,19,477.12,0.0,0.54,9065.28,4895.25,4170.03,0.46,0.18,3419.42,0.3772,Premium,1
4904,2023-03-18,2023,3,1,183,2300,Hogar,Centro,Mayorista,19,398.8,0.0,0.714,7577.2,5410.12,2167.08,0.286,0.19,1755.33,0.2317,Premium,1
4905,2023-04-02,2023,4,2,498,2409,Ropa,Oeste,Retail,12,206.77,0.05,0.425,2357.18,1001.8,1355.38,0.575,0.18,1111.41,0.4715,Premium,0
4906,2023-01-19,2023,1,1,727,2332,Hogar,Norte,Online,9,411.65,0.0,0.598,3704.85,2215.5,1489.35,0.402,0.19,1206.37,0.3256,Premium,0
4907,2023-10-11,2023,10,4,208,2448,Electrónica,Norte,Corporativo,14,256.79,0.05,0.696,3415.31,2377.06,1038.25,0.304,0.19,840.98,0.2462,Premium,0
4908,2024-01-01,2024,1,1,320,2023,Ropa,Sur,Mayorista,6,142.47,0.05,0.746,812.08,605.81,206.27,0.254,0.19,167.08,0.2057,Alto,0
4909,2023-12-02,2023,12,4,652,2457,Deportes,Sur,Mayorista,15,154.94,0.15,0.645,1975.48,1274.18,701.3,0.355,0.19,568.05,0.2876,Premium,0
4910,2023-08-03,2023,8,3,467,2034,Belleza,Sur,Mayorista,13,115.8,0.2,0.533,1204.32,641.9,562.42,0.467,0.19,455.56,0.3783,Premium,0
4911,2023-04-25,2023,4,2,246,2023,Belleza,Norte,Retail,7,76.77,0.25,0.544,403.04,219.25,183.79,0.456,0.19,148.87,0.3694,Alto,0
4912,2023-06-14,2023,6,2,211,2027,Deportes,Sur,Corporativo,11,96.32,0.0,0.523,1059.52,554.13,505.39,0.477,0.19,409.37,0.3864,Premium,0
4913,2023-05-08,2023,5,2,714,2483,Hogar,Sur,Mayorista,10,36.27,0.05,0.611,344.57,210.53,134.04,0.389,0.19,108.57,0.3151,Alto,0
4914,2023-08-02,2023,8,3,657,2463,Deportes,Norte,Retail,1,444.78,0.0,0.659,444.78,293.11,151.67,0.341,0.19,122.85,0.2762,Alto,0
4915,2023-06-13,2023,6,2,593,2487,Deportes,Centro,Retail,7,465.85,0.05,0.687,3097.9,2128.26,969.64,0.313,0.19,785.41,0.2535,Premium,0
4916,2023-05-19,2023,5,2,604,2015,Libros,Oeste,Mayorista,18,295.45,0.25,0.546,3988.58,2177.76,1810.82,0.454,0.18,1484.87,0.3723,Premium,0
4917,2023-02-09,2023,2,1,574,2058,Electrónica,Este,Mayorista,3,421.04,0.05,0.651,1199.96,781.17,418.79,0.349,0.21,330.84,0.2757,Premium,0
4918,2023-10-20,2023,10,4,370,2464,Belleza,Norte,Retail,9,95.87,0.05,0.721,819.69,591.0,228.69,0.279,0.19,185.24,0.226,Alto,0
4919,2023-07-10,2023,7,3,520,2242,Libros,Norte,Retail,5,451.33,0.2,0.722,1805.32,1303.44,501.88,0.278,0.19,406.52,0.2252,Premium,0
4920,2023-03-03,2023,3,1,466,2437,Deportes,Este,Mayorista,13,255.65,0.0,0.646,3323.45,2146.95,1176.5,0.354,0.21,929.44,0.2797,Premium,0
4921,2023-09-15,2023,9,3,379,2206,Alimentos,Este,Retail,16,38.25,0.2,0.623,489.6,305.02,184.58,0.377,0.21,145.82,0.2978,Alto,0
4922,2023-12-11,2023,12,4,382,2399,Libros,Sur,Retail,16,74.95,0.2,0.586,959.36,562.18,397.18,0.414,0.19,321.72,0.3353,Alto,0
4923,2023-01-27,2023,1,1,139,2270,Deportes,Este,Mayorista,12,157.94,0.2,0.464,1516.22,703.53,812.69,0.536,0.21,642.03,0.4234,Premium,0
4924,2023-04-02,2023,4,2,288,2248,Belleza,Oeste,Mayorista,18,26.56,0.2,0.443,382.46,169.43,213.03,0.557,0.18,174.68,0.4567,Alto,0
4925,2023-04-25,2023,4,2,263,2481,Deportes,Oeste,Online,11,158.1,0.15,0.57,1478.24,842.6,635.64,0.43,0.18,521.22,0.3526,Premium,0
4926,2023-09-22,2023,9,3,635,2266,Electrónica,Oeste,Corporativo,17,34.67,0.0,0.456,589.39,268.76,320.63,0.544,0.18,262.92,0.4461,Alto,0
4927,2023-01-24,2023,1,1,635,2192,Hogar,Oeste,Mayorista,7,121.83,0.0,0.602,852.81,513.39,339.42,0.398,0.18,278.32,0.3264,Alto,0
4928,2023-07-25,2023,7,3,103,2334,Ropa,Oeste,Mayorista,15,136.51,0.05,0.626,1945.27,1217.74,727.53,0.374,0.18,596.57,0.3067,Premium,0
4929,2023-02-05,2023,2,1,389,2217,Libros,Sur,Mayorista,6,497.21,0.0,0.584,2983.26,1742.22,1241.04,0.416,0.19,1005.24,0.337,Premium,0
4930,2023-08-27,2023,8,3,532,2114,Libros,Norte,Corporativo,6,121.6,0.25,0.413,547.2,225.99,321.21,0.587,0.19,260.18,0.4755,Alto,0
4931,2023-05-25,2023,5,2,570,2067,Libros,Este,Online,18,123.4,0.2,0.42,1776.96,746.32,1030.64,0.58,0.21,814.21,0.4582,Premium,0
4932,2023-06-09,2023,6,2,280,2298,Deportes,Norte,Retail,19,344.96,0.1,0.44,5898.82,2595.48,3303.34,0.56,0.19,2675.71,0.4536,Premium,0
4933,2023-06-17,2023,6,2,347,2324,Electrónica,Este,Corporativo,19,430.38,0.0,0.454,8177.22,3712.46,4464.76,0.546,0.21,3527.16,0.4313,Premium,1
4934,2023-02-14,2023,2,1,727,2482,Deportes,Sur,Mayorista,2,196.59,0.1,0.746,353.86,263.98,89.88,0.254,0.19,72.8,0.2057,Alto,0
4935,2023-10-11,2023,10,4,378,2396,Deportes,Sur,Mayorista,3,438.43,0.25,0.521,986.47,513.95,472.52,0.479,0.19,382.74,0.388,Alto,0
4936,2023-08-22,2023,8,3,680,2393,Hogar,Centro,Online,14,173.37,0.15,0.502,2063.1,1035.68,1027.42,0.498,0.19,832.21,0.4034,Premium,0
4937,2023-01-05,2023,1,1,353,2074,Alimentos,Centro,Online,4,102.52,0.05,0.418,389.58,162.84,226.74,0.582,0.19,183.66,0.4714,Alto,0
4938,2023-07-08,2023,7,3,280,2465,Electrónica,Sur,Online,17,168.17,0.05,0.622,2715.95,1689.32,1026.63,0.378,0.19,831.57,0.3062,Premium,0
4939,2023-04-13,2023,4,2,780,2481,Libros,Sur,Retail,6,306.63,0.05,0.628,1747.79,1097.61,650.18,0.372,0.19,526.65,0.3013,Premium,0
4940,2023-05-30,2023,5,2,608,2102,Ropa,Este,Corporativo,19,186.74,0.15,0.461,3015.85,1390.31,1625.54,0.539,0.21,1284.18,0.4258,Premium,0
4941,2023-10-16,2023,10,4,799,2296,Libros,Sur,Corporativo,9,338.08,0.2,0.722,2434.18,1757.48,676.7,0.278,0.19,548.13,0.2252,Premium,0
4942,2023-06-05,2023,6,2,665,2489,Deportes,Norte,Online,4,122.28,0.1,0.68,440.21,299.34,140.87,0.32,0.19,114.1,0.2592,Alto,0
4943,2023-11-15,2023,11,4,425,2177,Electrónica,Este,Retail,7,351.99,0.0,0.481,2463.93,1185.15,1278.78,0.519,0.21,1010.24,0.41,Premium,0
4944,2023-05-05,2023,5,2,456,2214,Belleza,Sur,Corporativo,4,176.98,0.2,0.57,566.34,322.81,243.53,0.43,0.19,197.26,0.3483,Alto,0
4945,2023-08-26,2023,8,3,749,2454,Electrónica,Este,Mayorista,11,230.65,0.05,0.56,2410.29,1349.76,1060.53,0.44,0.21,837.82,0.3476,Premium,0
4946,2023-07-08,2023,7,3,779,2314,Electrónica,Este,Mayorista,2,281.08,0.05,0.522,534.05,278.77,255.28,0.478,0.21,201.67,0.3776,Alto,0
4947,2023-10-30,2023,10,4,490,2038,Alimentos,Oeste,Mayorista,10,344.68,0.2,0.686,2757.44,1891.6,865.84,0.314,0.18,709.99,0.2575,Premium,0
4948,2023-09-10,2023,9,3,714,2258,Libros,Centro,Corporativo,6,123.16,0.1,0.438,665.06,291.3,373.76,0.562,0.19,302.75,0.4552,Alto,0
4949,2023-04-11,2023,4,2,184,2203,Alimentos,Este,Online,8,418.79,0.2,0.545,2680.26,1460.74,1219.52,0.455,0.21,963.42,0.3595,Premium,0
4950,2023-10-07,2023,10,4,416,2006,Belleza,Este,Mayorista,15,362.31,0.15,0.55,4619.45,2540.7,2078.75,0.45,0.21,1642.21,0.3555,Premium,0
4951,2023-05-06,2023,5,2,311,2048,Belleza,Oeste,Online,13,120.88,0.05,0.564,1492.87,841.98,650.89,0.436,0.18,533.73,0.3575,Premium,0
4952,2023-03-19,2023,3,1,614,2025,Hogar,Sur,Retail,2,487.61,0.1,0.701,877.7,615.27,262.43,0.299,0.19,212.57,0.2422,Alto,0
4953,2023-01-04,2023,1,1,483,2160,Ropa,Este,Mayorista,1,334.07,0.0,0.476,334.07,159.02,175.05,0.524,0.21,138.29,0.414,Alto,0
4954,2023-07-29,2023,7,3,790,2356,Hogar,Oeste,Retail,15,228.95,0.05,0.436,3262.54,1422.47,1840.07,0.564,0.18,1508.86,0.4625,Premium,0
4955,2023-01-13,2023,1,1,441,2175,Deportes,Norte,Online,7,82.98,0.2,0.616,464.69,286.25,178.44,0.384,0.19,144.54,0.311,Alto,0
4956,2023-04-30,2023,4,2,137,2078,Alimentos,Oeste,Corporativo,18,268.94,0.1,0.461,4356.83,2008.5,2348.33,0.539,0.18,1925.63,0.442,Premium,0
4957,2023-10-05,2023,10,4,610,2001,Alimentos,Centro,Online,10,86.56,0.15,0.426,735.76,313.43,422.33,0.574,0.19,342.09,0.4649,Alto,0
4958,2023-06-27,2023,6,2,519,2488,Hogar,Centro,Mayorista,15,217.6,0.0,0.549,3264.0,1791.94,1472.06,0.451,0.19,1192.37,0.3653,Premium,0
4959,2023-11-22,2023,11,4,268,2382,Deportes,Sur,Mayorista,5,207.31,0.0,0.477,1036.55,494.43,542.12,0.523,0.19,439.12,0.4236,Premium,0
4960,2023-12-22,2023,12,4,442,2454,Electrónica,Sur,Online,11,361.37,0.25,0.526,2981.3,1568.16,1413.14,0.474,0.19,1144.64,0.3839,Premium,0
4961,2023-01-05,2023,1,1,405,2415,Deportes,Centro,Mayorista,8,100.23,0.2,0.491,641.47,314.96,326.51,0.509,0.19,264.47,0.4123,Alto,0
4962,2023-06-21,2023,6,2,641,2131,Libros,Centro,Mayorista,8,411.83,0.15,0.432,2800.44,1209.79,1590.65,0.568,0.19,1288.43,0.4601,Premium,0
4963,2023-01-01,2023,1,1,636,2275,Hogar,Este,Retail,6,166.44,0.2,0.596,798.91,476.15,322.76,0.404,0.21,254.98,0.3192,Alto,0
4964,2023-12-03,2023,12,4,211,2497,Deportes,Centro,Corporativo,15,224.77,0.1,0.409,3034.4,1241.07,1793.33,0.591,0.19,1452.6,0.4787,Premium,0
4965,2023-07-12,2023,7,3,510,2116,Electrónica,Sur,Online,15,387.31,0.2,0.738,4647.72,3430.02,1217.7,0.262,0.19,986.34,0.2122,Premium,0
4966,2023-06-07,2023,6,2,305,2163,Deportes,Centro,Retail,5,314.57,0.1,0.519,1415.56,734.68,680.88,0.481,0.19,551.51,0.3896,Premium,0
4967,2023-02-23,2023,2,1,284,2287,Alimentos,Sur,Mayorista,13,157.47,0.25,0.643,1535.33,987.22,548.11,0.357,0.19,443.97,0.2892,Premium,0
4968,2023-04-16,2023,4,2,481,2027,Ropa,Norte,Retail,14,196.17,0.25,0.684,2059.78,1408.89,650.89,0.316,0.19,527.22,0.256,Premium,0
4969,2023-09-29,2023,9,3,595,2332,Alimentos,Centro,Corporativo,11,156.36,0.25,0.498,1289.97,642.41,647.56,0.502,0.19,524.52,0.4066,Premium,0
4970,2023-05-02,2023,5,2,478,2000,Belleza,Sur,Online,12,299.41,0.15,0.662,3053.98,2021.73,1032.25,0.338,0.19,836.12,0.2738,Premium,0
4971,2023-08-03,2023,8,3,146,2187,Ropa,Oeste,Corporativo,1,169.65,0.25,0.691,127.24,87.92,39.32,0.309,0.18,32.24,0.2534,Medio,0
4972,2023-09-09,2023,9,3,650,2055,Belleza,Este,Corporativo,3,364.22,0.2,0.484,874.13,423.08,451.05,0.516,0.21,356.33,0.4076,Alto,0
4973,2023-01-31,2023,1,1,627,2034,Deportes,Sur,Retail,8,291.99,0.0,0.747,2335.92,1744.93,590.99,0.253,0.19,478.7,0.2049,Premium,0
4974,2023-03-14,2023,3,1,603,2111,Libros,Centro,Retail,12,77.12,0.1,0.407,832.9,338.99,493.91,0.593,0.19,400.07,0.4803,Alto,0
4975,2023-12-31,2023,12,4,121,2285,Deportes,Centro,Corporativo,15,158.58,0.1,0.476,2140.83,1019.04,1121.79,0.524,0.19,908.65,0.4244,Premium,0
4976,2023-05-24,2023,5,2,312,2309,Electrónica,Norte,Mayorista,3,114.62,0.0,0.673,343.86,231.42,112.44,0.327,0.19,91.08,0.2649,Alto,0
4977,2023-02-17,2023,2,1,409,2035,Deportes,Oeste,Online,8,198.21,0.2,0.468,1268.54,593.68,674.86,0.532,0.18,553.39,0.4362,Premium,0
4978,2023-01-23,2023,1,1,760,2438,Ropa,Sur,Mayorista,19,260.41,0.15,0.644,4205.62,2708.42,1497.2,0.356,0.19,1212.73,0.2884,Premium,0
4979,2023-04-29,2023,4,2,371,2216,Alimentos,Oeste,Mayorista,6,255.85,0.05,0.699,1458.34,1019.38,438.96,0.301,0.18,359.95,0.2468,Premium,0
4980,2023-09-24,2023,9,3,670,2079,Libros,Norte,Online,18,378.49,0.2,0.736,5450.26,4011.39,1438.87,0.264,0.19,1165.48,0.2138,Premium,0
4981,2023-07-31,2023,7,3,301,2313,Belleza,Este,Retail,11,98.64,0.25,0.566,813.78,460.6,353.18,0.434,0.21,279.01,0.3429,Alto,0
4982,2023-12-25,2023,12,4,131,2082,Deportes,Oeste,Mayorista,12,473.5,0.2,0.74,4545.6,3363.74,1181.86,0.26,0.18,969.13,0.2132,Premium,0
4983,2023-07-10,2023,7,3,542,2064,Deportes,Norte,Retail,2,174.71,0.1,0.544,314.48,171.08,143.4,0.456,0.19,116.15,0.3693,Alto,0
4984,2023-08-23,2023,8,3,261,2324,Alimentos,Sur,Online,5,153.62,0.1,0.476,691.29,329.05,362.24,0.524,0.19,293.41,0.4244,Alto,0
4985,2023-02-13,2023,2,1,353,2127,Libros,Este,Mayorista,4,344.16,0.15,0.58,1170.14,678.68,491.46,0.42,0.21,388.25,0.3318,Premium,0
4986,2023-10-25,2023,10,4,620,2306,Hogar,Centro,Retail,9,403.73,0.25,0.627,2725.18,1708.69,1016.49,0.373,0.19,823.36,0.3021,Premium,0
4987,2023-02-18,2023,2,1,750,2021,Belleza,Norte,Retail,13,192.34,0.15,0.56,2125.36,1190.2,935.16,0.44,0.19,757.48,0.3564,Premium,0
4988,2023-09-16,2023,9,3,579,2215,Deportes,Centro,Mayorista,13,374.69,0.15,0.598,4140.32,2475.91,1664.41,0.402,0.19,1348.17,0.3256,Premium,0
4989,2023-03-10,2023,3,1,109,2106,Deportes,Este,Online,15,442.45,0.0,0.546,6636.75,3623.67,3013.08,0.454,0.21,2380.33,0.3587,Premium,0
4990,2023-11-23,2023,11,4,604,2108,Hogar,Norte,Corporativo,2,384.57,0.05,0.584,730.68,426.72,303.96,0.416,0.19,246.21,0.337,Alto,0
4991,2023-07-21,2023,7,3,659,2371,Belleza,Norte,Retail,13,21.93,0.05,0.733,270.84,198.53,72.31,0.267,0.19,58.57,0.2163,Alto,0
4992,2023-02-08,2023,2,1,535,2356,Ropa,Este,Online,7,414.55,0.25,0.575,2176.39,1251.42,924.97,0.425,0.21,730.73,0.3358,Premium,0
4993,2023-10-31,2023,10,4,210,2180,Ropa,Sur,Mayorista,17,388.37,0.15,0.489,5611.95,2744.24,2867.71,0.511,0.19,2322.85,0.4139,Premium,0
4994,2023-10-18,2023,10,4,252,2355,Electrónica,Norte,Retail,8,336.3,0.1,0.666,2421.36,1612.63,808.73,0.334,0.19,655.07,0.2705,Premium,0
4995,2023-02-01,2023,2,1,734,2163,Alimentos,Este,Retail,18,381.21,0.05,0.518,6518.69,3376.68,3142.01,0.482,0.21,2482.19,0.3808,Premium,0
4996,2023-08-11,2023,8,3,201,2067,Libros,Oeste,Retail,15,489.82,0.2,0.686,5877.84,4032.2,1845.64,0.314,0.18,1513.42,0.2575,Premium,0
4997,2023-12-06,2023,12,4,290,2291,Deportes,Centro,Online,15,218.4,0.0,0.42,3276.0,1375.92,1900.08,0.58,0.19,1539.06,0.4698,Premium,0
4998,2023-03-08,2023,3,1,662,2179,Belleza,Norte,Retail,5,38.28,0.1,0.516,172.26,88.89,83.37,0.484,0.19,67.53,0.392,Medio,0
4999,2023-05-02,2023,5,2,180,2180,Deportes,Oeste,Retail,2,233.14,0.0,0.433,466.28,201.9,264.38,0.567,0.18,216.79,0.4649,Alto,0
5000,2023-05-30,2023,5,2,588,2465,Electrónica,Norte,Mayorista,16,27.98,0.2,0.43,358.14,154.0,204.14,0.57,0.19,165.35,0.4617,Alto,0
5001,2023-05-14,2023,5,2,187,2433,Belleza,Sur,Retail,5,150.65,0.05,0.63,715.59,450.82,264.77,0.37,0.19,214.46,0.2997,Alto,0
5002,2023-06-11,2023,6,2,293,2463,Belleza,Este,Online,6,295.51,0.0,0.535,1773.06,948.59,824.47,0.465,0.21,651.33,0.3673,Premium,0
