id_pedido,fecha,id_cliente,id_producto,categoria,region,segmento,cantidad,precio_unit,descuento,ratio_costo
4909,2023-12-02,652,2457,Deportes,Sur,Mayorista,15,154.94,0.15,0.645
4910,2023-08-03,467,2034,Belleza,Sur,Mayorista,13,115.8,0.2,0.533
4911,2023-04-25,246,2023,Belleza,Norte,Retail,7,76.77,0.25,0.544
4912,2023-06-14,211,2027,Deportes,Sur,Corporativo,11,96.32,0.0,0.523
4913,2023-05-08,714,2483,Hogar,Sur,Mayorista,10,36.27,0.05,0.611
4914,2023-08-02,657,2463,Deportes,Norte,Retail,1,444.78,0.0,0.659
4915,2023-06-13,593,2487,Deportes,Centro,Retail,7,465.85,0.05,0.687
4916,2023-05-19,604,2015,Libros,Oeste,Mayorista,18,295.45,0.25,0.546
4917,2023-02-09,574,2058,Electrónica,Este,Mayorista,3,421.04,0.05,0.651
4918,2023-10-20,370,2464,Belleza,Norte,Retail,9,95.87,0.05,0.721
4919,2023-07-10,520,2242,Libros,Norte,Retail,5,451.33,0.2,0.722
4920,2023-03-03,466,2437,Deportes,Este,Mayorista,13,255.65,0.0,0.646
4921,2023-09-15,379,2206,Alimentos,Este,Retail,16,38.25,0.2,0.623
4922,2023-12-11,382,2399,Libros,Sur,Retail,16,74.95,0.2,0.586
4923,2023-01-27,139,2270,Deportes,Este,Mayorista,12,157.94,0.2,0.464
4924,2023-04-02,288,2248,Belleza,Oeste,Mayorista,18,26.56,0.2,0.443
4925,2023-04-25,263,2481,Deportes,Oeste,Online,11,158.1,0.15,0.57
4926,2023-09-22,635,2266,Electrónica,Oeste,Corporativo,17,34.67,0.0,0.456
4927,2023-01-24,635,2192,Hogar,Oeste,Mayorista,7,121.83,0.0,0.602
4928,2023-07-25,103,2334,Ropa,Oeste,Mayorista,15,136.51,0.05,0.626
4929,2023-02-05,389,2217,Libros,Sur,Mayorista,6,497.21,0.0,0.584
4930,2023-08-27,532,2114,Libros,Norte,Corporativo,6,121.6,0.25,0.413
4931,2023-05-25,570,2067,Libros,Este,Online,18,123.4,0.2,0.42
4932,2023-06-09,280,2298,Deportes,Norte,Retail,19,344.96,0.1,0.44
4933,2023-06-17,347,2324,Electrónica,Este,Corporativo,19,430.38,0.0,0.454
4934,2023-02-14,727,2482,Deportes,Sur,Mayorista,2,196.59,0.1,0.746
4935,2023-10-11,378,2396,Deportes,Sur,Mayorista,3,438.43,0.25,0.521
4936,2023-08-22,680,2393,Hogar,Centro,Online,14,173.37,,0.502
4937,2023-01-05,353,2074,Alimentos,Centro,Online,4,102.52,0.05,0.418
4938,2023-07-08,280,2465,Electrónica,Sur,Online,17,168.17,0.05,0.622
4939,2023-04-13,780,2481,Libros,Sur,Retail,6,306.63,0.05,0.628
4940,2023-05-30,608,2102,Ropa,Este,Corporativo,19,186.74,0.15,0.461
4941,2023-10-16,799,2296,Libros,Sur,Corporativo,9,338.08,0.2,0.722
4942,2023-06-05,665,2489,Deportes,Norte,Online,4,122.28,0.1,0.68
4943,2023-11-15,425,2177,Electrónica,Este,Retail,7,351.99,0.0,0.481
4944,2023-05-05,456,2214,Belleza,Sur,Corporativo,4,176.98,0.2,0.57
4945,2023-08-26,749,2454,Electrónica,Este,Mayorista,11,230.65,0.05,0.56
4946,2023-07-08,779,2314,Electrónica,Este,Mayorista,2,281.08,0.05,0.522
4947,2023-10-30,490,2038,Alimentos,Oeste,Mayorista,10,344.68,0.2,0.686
4948,2023-09-10,714,2258,Libros,Centro,Corporativo,6,123.16,0.1,0.438
4949,2023-04-11,184,2203,Alimentos,Este,Online,8,418.79,0.2,0.545
4950,2023-10-07,416,2006,Belleza,Este,Mayorista,15,362.31,0.15,0.55
4951,2023-05-06,311,2048,Belleza,Oeste,Online,13,120.88,0.05,0.564
4952,2023-03-19,614,2025,Hogar,Sur,Retail,2,487.61,0.1,0.701
4953,2023-01-04,483,2160,Ropa,Este,Mayorista,1,334.07,0.0,0.476
4954,2023-07-29,790,2356,Hogar,Oeste,Retail,15,228.95,0.05,0.436
4955,2023-01-13,441,2175,Deportes,Norte,Online,7,82.98,0.2,0.616
4956,2023-04-30,137,2078,Alimentos,Oeste,Corporativo,18,268.94,0.1,0.461
4957,2023-10-05,610,2001,Alimentos,Centro,Online,10,86.56,,0.426
4958,2023-06-27,519,2488,Hogar,Centro,Mayorista,15,217.6,0.0,0.549
4959,2023-11-22,268,2382,Deportes,Sur,Mayorista,5,207.31,0.0,0.477
4960,2023-12-22,442,2454,Electrónica,Sur,Online,11,361.37,0.25,0.526
4961,2023-01-05,405,2415,Deportes,Centro,Mayorista,8,100.23,0.2,0.491
4962,2023-06-21,641,2131,Libros,Centro,Mayorista,8,411.83,0.15,0.432
4963,2023-01-01,636,2275,Hogar,Este,Retail,6,166.44,0.2,0.596
4964,2023-12-03,211,2497,Deportes,Centro,Corporativo,15,224.77,0.1,0.409
4965,2023-07-12,510,2116,Electrónica,Sur,Online,15,387.31,0.2,0.738
4966,2023-06-07,305,2163,Deportes,Centro,Retail,5,314.57,0.1,0.519
4967,2023-02-23,284,2287,Alimentos,Sur,Mayorista,13,157.47,0.25,0.643
4968,2023-04-16,481,2027,Ropa,Norte,Retail,14,196.17,0.25,0.684
4969,2023-09-29,595,2332,Alimentos,Centro,Corporativo,11,156.36,0.25,0.498
4970,2023-05-02,478,2000,Belleza,Sur,Online,12,299.41,0.15,0.662
4971,2023-08-03,146,2187,Ropa,Oeste,Corporativo,1,169.65,0.25,0.691
4972,2023-09-09,650,2055,Belleza,Este,Corporativo,3,364.22,0.2,0.484
4973,2023-01-31,627,2034,Deportes,Sur,Retail,8,291.99,0.0,0.747
4974,2023-03-14,603,2111,Libros,Centro,Retail,12,77.12,0.1,0.407
4975,2023-12-31,121,2285,Deportes,Centro,Corporativo,15,158.58,0.1,0.476
4976,2023-05-24,312,2309,Electrónica,Norte,Mayorista,3,114.62,0.0,0.673
4977,2023-02-17,409,2035,Deportes,Oeste,Online,8,198.21,0.2,0.468
4978,2023-01-23,760,2438,Ropa,Sur,Mayorista,19,260.41,0.15,0.644
4979,2023-04-29,371,2216,Alimentos,Oeste,Mayorista,6,255.85,0.05,0.699
4980,2023-09-24,670,2079,Libros,Norte,Online,18,378.49,0.2,0.736
4981,2023-07-31,301,2313,Belleza,Este,Retail,11,98.64,0.25,0.566
4982,2023-12-25,131,2082,Deportes,Oeste,Mayorista,12,473.5,0.2,0.74
4983,2023-07-10,542,2064,Deportes,Norte,Retail,2,174.71,0.1,0.544
4984,2023-08-23,261,2324,Alimentos,Sur,Online,5,153.62,0.1,0.476
4985,2023-02-13,353,2127,Libros,Este,Mayorista,4,344.16,0.15,0.58
4986,2023-10-25,620,2306,Hogar,Centro,Retail,9,403.73,0.25,0.627
4987,2023-02-18,750,2021,Belleza,Norte,Retail,13,192.34,0.15,0.56
4988,2023-09-16,579,2215,Deportes,Centro,Mayorista,13,374.69,0.15,0.598
4989,2023-03-10,109,2106,Deportes,Este,Online,15,442.45,0.0,0.546
4990,2023-11-23,604,2108,Hogar,Norte,Corporativo,2,384.57,0.05,0.584
4991,2023-07-21,659,2371,Belleza,Norte,Retail,13,21.93,0.05,0.733
4992,2023-02-08,535,2356,Ropa,Este,Online,7,414.55,0.25,0.575
4993,2023-10-31,210,2180,Ropa,Sur,Mayorista,17,388.37,0.15,0.489
4994,2023-10-18,252,2355,Electrónica,Norte,Retail,8,336.3,0.1,0.666
4995,2023-02-01,734,2163,Alimentos,Este,Retail,18,381.21,0.05,0.518
4996,2023-08-11,201,2067,Libros,Oeste,Retail,15,489.82,0.2,0.686
4997,2023-12-06,290,2291,Deportes,Centro,Online,15,218.4,0.0,0.42
4998,2023-03-08,662,2179,Belleza,Norte,Retail,5,38.28,0.1,0.516
4999,2023-05-02,180,2180,Deportes,Oeste,Retail,2,233.14,0.0,0.433
5000,2023-05-30,588,2465,Electrónica,Norte,Mayorista,16,27.98,0.2,0.43
5001,2023-05-14,187,2433,Belleza,Sur,Retail,5,150.65,0.05,0.63
5002,2023-06-11,293,2463,Belleza,Este,Online,6,295.51,0.0,0.535
5003,2023-07-21,203,2168,Deportes,Norte,Mayorista,12,158.26,0.25,0.705
5004,2023-12-25,195,2401,Alimentos,Este,Corporativo,5,344.27,0.0,0.581
5005,2023-06-17,522,2021,Electrónica,Norte,Mayorista,8,411.88,0.0,0.503
5006,2023-06-12,297,2065,Alimentos,Sur,Retail,11,213.12,0.2,0.652
5007,2023-08-20,100,2020,Electrónica,Sur,Corporativo,14,450.57,0.1,0.618
5008,2023-05-20,506,2099,Deportes,Oeste,Mayorista,17,44.52,0.1,0.68
5009,2023-04-30,477,2383,Electrónica,Sur,Retail,10,420.86,0.2,0.625
5010,2023-02-08,266,2299,Ropa,Este,Mayorista,2,415.14,0.0,0.458
5011,2023-04-14,608,2102,Belleza,Sur,Online,3,164.39,0.0,0.635
5012,2023-03-11,737,2046,Libros,Norte,Retail,13,152.86,0.15,0.537
5013,2023-10-27,412,2038,Deportes,Sur,Online,17,156.02,0.25,0.562
5014,2023-02-25,692,2284,Hogar,Este,Retail,3,406.64,0.05,0.723
5015,2023-03-21,517,2309,Libros,Norte,Online,10,416.67,0.05,0.526
5016,2023-02-24,780,2089,Deportes,Oeste,Corporativo,8,168.21,0.1,0.614
5017,2023-03-26,576,2084,Libros,Oeste,Online,4,298.33,0.2,0.527
5018,2023-08-19,172,2272,Ropa,Oeste,Mayorista,13,73.77,0.0,0.433
5019,2023-08-27,240,2335,Libros,Norte,Retail,7,237.05,0.25,0.559
5020,2023-06-10,681,2187,Electrónica,Oeste,Mayorista,7,499.4,0.05,0.609
5021,2023-07-28,361,2158,Libros,Sur,Online,16,83.63,0.2,0.543
5022,2023-03-03,439,2242,Deportes,Norte,Retail,5,474.04,0.2,0.537
5023,2023-10-02,407,2072,Hogar,Norte,Online,17,413.01,0.0,0.687
5024,2023-07-03,344,2478,Hogar,Norte,Corporativo,10,486.25,0.25,0.41
5025,2023-04-17,614,2461,Alimentos,Centro,Corporativo,4,93.89,0.2,0.503
5026,2023-08-20,436,2048,Belleza,Este,Corporativo,14,110.69,0.05,0.684
5027,2023-06-07,674,2100,Libros,Centro,Online,5,13.35,0.15,0.722
5028,2023-08-26,660,2001,Hogar,Centro,Online,2,,0.05,0.544
5029,2023-05-16,175,2243,Libros,Centro,Corporativo,14,323.83,0.25,0.711
5030,2023-03-03,274,2175,Belleza,Este,Online,18,93.14,0.15,0.47
5031,2023-02-16,208,2237,Hogar,Centro,Mayorista,11,396.62,0.2,0.477
5032,2023-03-22,282,2397,Belleza,Oeste,Online,16,153.1,0.05,0.696
5033,2023-12-18,291,2058,Libros,Norte,Mayorista,18,71.82,0.0,0.716
5034,2023-06-05,164,2352,Deportes,Norte,Corporativo,16,,0.25,0.478
5035,2023-12-27,573,2098,Libros,Sur,Online,4,50.03,0.2,0.421
5036,2023-12-23,199,2441,Belleza,Oeste,Corporativo,1,135.31,0.0,0.432
5037,2023-11-05,643,2358,Deportes,Este,Retail,14,188.81,0.15,0.491
5038,2023-01-21,227,2441,Deportes,Norte,Online,12,426.67,0.1,0.667
5039,2023-04-21,551,2494,Alimentos,Centro,Online,10,397.31,0.1,0.578
5040,2023-06-17,468,2434,Hogar,Sur,Corporativo,19,224.16,0.15,0.559
5041,2023-03-17,142,2467,Electrónica,Sur,Corporativo,4,363.66,0.1,0.604
5042,2023-02-16,518,2001,Deportes,Norte,Corporativo,3,286.48,0.25,0.712
5043,2023-12-31,587,2242,Belleza,Oeste,Retail,4,173.72,0.2,0.432
5044,2023-05-08,177,2296,Hogar,Sur,Retail,15,364.31,0.2,0.643
5045,2023-07-02,369,2210,Ropa,Norte,Corporativo,11,343.33,0.25,0.724
5046,2023-07-22,773,2122,Libros,Oeste,Online,16,311.45,0.05,0.475
5047,2023-09-20,414,2228,Belleza,Norte,Online,4,310.89,0.2,0.693
5048,2023-01-26,267,2081,Ropa,Norte,Corporativo,6,343.08,0.1,0.644
5049,2023-12-13,438,2143,Belleza,Oeste,Mayorista,8,195.35,0.25,0.405
5050,2023-06-03,292,2387,Libros,Oeste,Retail,13,435.19,0.0,0.481
5051,2023-05-14,552,2139,Alimentos,Oeste,Retail,4,85.34,0.05,0.612
5052,2023-03-31,382,2028,Belleza,Norte,Mayorista,5,442.52,0.0,0.576
5053,2023-01-16,435,2390,Deportes,Sur,Corporativo,10,174.43,0.1,0.585
5054,2023-07-27,489,2269,Electrónica,Este,Online,5,66.89,0.0,0.481
5055,2023-08-20,624,2246,Deportes,Este,Online,12,302.01,0.1,0.636
5056,2023-10-12,339,2011,Libros,Norte,Retail,1,191.11,0.2,0.493
5057,2023-10-09,582,2354,Belleza,Norte,Mayorista,10,408.67,0.05,0.536
5058,2023-05-08,758,2388,Electrónica,Sur,Online,5,218.24,0.15,0.529
5059,2023-02-18,691,2336,Deportes,Oeste,Retail,19,335.94,0.1,0.635
5060,2023-08-25,654,2105,Electrónica,Norte,Online,19,157.59,0.25,0.432
5061,2023-02-22,557,2031,Libros,Centro,Online,12,108.68,0.25,0.472
5062,2023-03-13,188,2073,Alimentos,Oeste,Online,16,,0.2,0.47
5063,2023-03-04,759,2170,Alimentos,Norte,Retail,5,305.37,0.25,0.438
5064,2023-01-07,194,2336,Belleza,Centro,Mayorista,17,330.19,0.0,0.473
5065,2023-02-01,551,2068,Deportes,Sur,Corporativo,14,291.21,0.2,0.612
5066,2023-04-24,527,2300,Ropa,Centro,Mayorista,12,494.09,0.25,0.656
5067,2023-03-08,250,2361,Libros,Norte,Online,13,347.09,0.0,0.631
5068,2023-04-12,613,2136,Deportes,Este,Mayorista,14,466.1,0.0,0.566
5069,2023-07-25,475,2432,Deportes,Norte,Online,5,63.38,0.0,0.418
5070,2023-07-10,121,2416,Alimentos,Este,Retail,5,35.38,0.25,0.736
5071,2023-12-18,412,2483,Belleza,Sur,Retail,18,158.94,0.0,0.459
5072,2023-11-19,618,2099,Electrónica,Sur,Retail,14,72.61,0.05,0.634
5073,2023-11-27,305,2145,Libros,Oeste,Online,18,265.3,0.25,0.72
5074,2023-02-13,474,2008,Electrónica,Oeste,Mayorista,1,261.9,0.0,0.644
5075,2023-10-26,550,2061,Hogar,Este,Corporativo,7,,0.05,0.476
5076,2023-10-28,725,2184,Hogar,Este,Corporativo,17,373.89,0.15,0.511
5077,2023-05-13,694,2028,Libros,Sur,Retail,3,485.81,0.05,0.411
5078,2023-02-08,278,2380,Belleza,Centro,Corporativo,10,439.74,0.25,0.614
5079,2023-01-12,309,2113,Ropa,Este,Online,7,63.59,0.25,0.615
5080,2023-02-03,599,2461,Hogar,Este,Mayorista,12,172.56,0.0,0.654
5081,2023-04-12,563,2408,Alimentos,Centro,Corporativo,15,131.63,0.25,0.404
5082,2023-11-27,223,2142,Ropa,Oeste,Corporativo,16,92.52,0.15,0.686
5083,2023-08-16,212,2389,Deportes,Oeste,Mayorista,8,274.64,0.2,0.659
5084,2023-03-07,111,2119,Hogar,Este,Corporativo,6,,0.05,0.449
5085,2023-02-17,225,2169,Alimentos,Oeste,Mayorista,4,117.49,0.2,0.522
5086,2023-06-19,664,2156,Deportes,Oeste,Online,11,357.39,0.15,0.623
5087,2023-03-04,430,2334,Ropa,Oeste,Online,17,,0.05,0.574
5088,2023-01-22,382,2348,Libros,Sur,Online,2,15.39,0.0,0.44
5089,2023-08-25,239,2259,Deportes,Norte,Retail,6,200.9,0.05,0.431
5090,2023-01-26,500,2081,Electrónica,Este,Online,4,445.62,0.0,0.674
5091,2023-03-28,196,2241,Libros,Este,Corporativo,3,262.56,0.1,0.455
5092,2023-10-21,616,2440,Libros,Sur,Retail,7,177.08,0.05,0.46
5093,2023-08-10,668,2432,Ropa,Norte,Retail,7,130.57,0.05,0.691
5094,2023-07-22,168,2171,Ropa,Norte,Retail,16,125.46,0.2,0.614
5095,2023-09-12,217,2230,Alimentos,Sur,Online,2,54.39,0.2,0.612
5096,2023-01-16,158,2207,Alimentos,Centro,Retail,8,409.53,0.15,0.568
5097,2023-07-15,132,2074,Electrónica,Centro,Online,15,47.9,0.0,0.599
5098,2023-12-16,417,2269,Libros,Norte,Online,16,149.69,0.25,0.611
5099,2023-08-07,149,2386,Belleza,Centro,Retail,1,27.61,0.2,0.739
5100,2023-03-30,588,2498,Electrónica,Centro,Retail,10,391.79,0.15,0.478
5101,2023-07-01,118,2113,Electrónica,Centro,Corporativo,7,24.45,0.0,0.475
5102,2023-04-20,296,2061,Belleza,Norte,Retail,16,157.61,0.0,0.42
5103,2023-04-06,549,2361,Belleza,Centro,Online,10,288.78,0.0,0.63
5104,2023-05-21,658,2319,Belleza,Este,Corporativo,12,207.73,0.1,0.592
5105,2023-05-24,778,2101,Ropa,Norte,Corporativo,17,144.72,0.0,0.439
5106,2023-08-17,551,2428,Electrónica,Sur,Online,13,141.22,0.15,0.528
5107,2023-03-18,388,2361,Electrónica,Centro,Retail,12,399.91,0.0,0.463
5108,2023-01-18,240,2209,Deportes,Oeste,Retail,15,487.12,0.25,0.516
5109,2023-11-11,183,2441,Belleza,Norte,Mayorista,14,177.28,0.25,0.733
5110,2023-11-14,793,2254,Belleza,Sur,Retail,19,24.38,0.0,0.639
5111,2023-11-12,490,2019,Alimentos,Este,Mayorista,19,23.1,0.15,0.403
5112,2023-05-06,690,2057,Alimentos,Sur,Corporativo,14,380.81,0.05,0.488
5113,2023-11-28,314,2111,Libros,Centro,Corporativo,18,278.42,0.0,0.404
5114,2023-06-01,625,2472,Alimentos,Oeste,Corporativo,5,392.88,0.15,0.65
5115,2023-09-13,314,2312,Hogar,Centro,Mayorista,6,350.26,0.2,0.564
5116,2023-07-30,502,2485,Libros,Sur,Online,18,454.22,0.15,0.748
5117,2023-10-09,227,2460,Belleza,Norte,Online,14,443.48,0.1,0.657
5118,2023-09-03,576,2195,Deportes,Oeste,Corporativo,4,395.22,0.2,0.581
5119,2023-02-01,503,2374,Alimentos,Oeste,Mayorista,1,240.22,0.25,0.682
5120,2023-02-14,128,2461,Deportes,Sur,Mayorista,13,157.52,0.25,0.647
5121,2023-05-24,437,2352,Alimentos,Centro,Corporativo,11,255.98,0.05,0.485
5122,2023-07-16,460,2091,Alimentos,Sur,Retail,3,253.53,0.05,0.586
5123,2023-03-12,668,2051,Deportes,Oeste,Corporativo,17,307.09,0.15,0.595
5124,2023-08-03,491,2292,Electrónica,Sur,Mayorista,18,97.12,0.15,0.558
5125,2023-04-13,317,2007,Electrónica,Oeste,Retail,10,329.53,0.0,0.463
5126,2023-11-26,673,2299,Electrónica,Centro,Online,16,231.02,0.0,0.478
5127,2023-09-27,768,2097,Hogar,Norte,Retail,13,312.0,0.25,0.498
5128,2023-05-08,301,2235,Electrónica,Norte,Online,12,123.6,,0.404
5129,2023-11-19,116,2388,Alimentos,Sur,Mayorista,4,220.03,0.0,0.721
5130,2023-10-06,421,2373,Belleza,Oeste,Corporativo,8,109.05,,0.64
5131,2023-01-10,617,2068,Ropa,Norte,Corporativo,12,,0.15,0.641
5132,2023-07-15,669,2414,Deportes,Oeste,Corporativo,19,246.54,0.15,0.6
5133,2024-01-01,424,2044,Belleza,Centro,Corporativo,15,116.37,0.0,0.641
5134,2023-07-03,511,2136,Ropa,Sur,Corporativo,16,25.4,0.1,0.744
5135,2023-09-03,417,2233,Belleza,Oeste,Mayorista,12,339.49,0.25,0.535
5136,2023-10-06,780,2031,Hogar,Sur,Mayorista,18,111.25,0.15,0.649
5137,2023-09-06,181,2288,Ropa,Oeste,Corporativo,12,494.84,0.25,0.526
5138,2023-06-26,573,2125,Libros,Oeste,Retail,16,269.18,0.1,0.699
5139,2023-10-17,567,2066,Electrónica,Centro,Corporativo,11,148.04,0.15,0.7
5140,2023-09-15,524,2029,Hogar,Sur,Online,14,330.55,0.25,0.716
5141,2023-06-14,788,2113,Belleza,Este,Online,2,141.23,0.1,0.402
5142,2023-07-18,303,2203,Alimentos,Oeste,Online,13,,0.1,0.504
5143,2023-05-19,682,2028,Electrónica,Oeste,Online,14,157.58,0.1,0.447
5144,2023-04-03,486,2130,Electrónica,Norte,Corporativo,6,494.18,0.0,0.559
5145,2023-01-14,197,2473,Ropa,Sur,Online,12,304.55,0.05,0.573
5146,2023-06-13,444,2184,Libros,Este,Retail,7,422.98,0.25,0.49
5147,2023-11-02,307,2252,Electrónica,Centro,Corporativo,4,41.04,0.1,0.653
5148,2023-04-23,613,2285,Belleza,Este,Online,7,177.41,0.25,0.494
5149,2023-01-16,735,2392,Belleza,Centro,Corporativo,13,370.06,0.1,0.699
5150,2023-05-24,685,2409,Deportes,Este,Corporativo,11,329.25,0.25,0.462
5151,2023-01-30,265,2385,Deportes,Este,Corporativo,8,101.15,0.15,0.529
5152,2023-08-30,121,2061,Electrónica,Sur,Mayorista,19,181.32,0.25,0.618
5153,2023-09-29,253,2002,Ropa,Norte,Online,2,,0.05,0.612
5154,2023-07-03,538,2429,Ropa,Este,Mayorista,18,308.62,0.15,0.427
5155,2023-10-27,394,2067,Alimentos,Oeste,Retail,10,175.56,0.15,0.696
5156,2023-04-30,318,2024,Hogar,Oeste,Retail,6,157.98,0.1,0.609
5157,2023-03-23,768,2178,Hogar,Oeste,Mayorista,4,107.65,0.2,0.704
5158,2023-02-21,594,2140,Hogar,Norte,Online,19,207.47,0.05,0.704
5159,2023-05-07,329,2230,Libros,Este,Corporativo,14,101.77,0.15,0.591
5160,2023-12-03,119,2299,Ropa,Centro,Retail,14,481.47,0.2,0.719
5161,2023-05-04,652,2162,Alimentos,Centro,Retail,18,81.48,0.2,0.697
5162,2023-05-17,247,2310,Deportes,Sur,Retail,17,457.09,0.15,0.735
5163,2023-10-01,207,2470,Belleza,Norte,Online,18,217.09,0.1,0.698
5164,2023-01-29,502,2392,Hogar,Este,Mayorista,18,192.04,0.0,0.687
5165,2023-04-23,695,2129,Deportes,Oeste,Mayorista,5,,0.15,0.564
5166,2023-10-22,582,2444,Deportes,Norte,Online,9,319.7,0.1,0.474
5167,2023-07-18,466,2245,Electrónica,Norte,Retail,1,344.34,0.05,0.719
5168,2023-07-01,513,2296,Libros,Este,Online,4,236.45,0.1,0.653
5169,2023-03-30,408,2171,Alimentos,Sur,Online,7,32.57,0.2,0.499
5170,2023-04-01,233,2063,Libros,Sur,Mayorista,11,459.66,0.05,0.519
5171,2023-05-02,382,2030,Electrónica,Sur,Online,14,490.26,0.05,0.64
5172,2023-10-31,172,2491,Alimentos,Oeste,Online,10,218.37,0.0,0.567
5173,2023-06-12,580,2046,Alimentos,Oeste,Retail,19,308.76,0.0,0.429
5174,2023-12-24,451,2129,Ropa,Este,Corporativo,8,227.9,0.15,0.45
5175,2023-07-03,659,2351,Libros,Sur,Retail,3,164.33,0.1,0.661
5176,2023-10-30,425,2465,Libros,Este,Mayorista,8,43.27,0.15,0.515
5177,2023-01-15,542,2332,Ropa,Sur,Corporativo,18,230.75,0.0,0.578
5178,2023-12-27,199,2109,Deportes,Norte,Retail,5,410.1,0.2,0.668
5179,2023-12-25,158,2068,Electrónica,Centro,Online,11,13.43,0.0,0.663
5180,2023-06-30,607,2057,Libros,Centro,Online,9,293.14,0.1,0.458
5181,2023-10-18,357,2105,Ropa,Sur,Corporativo,19,440.98,0.2,0.434
5182,2023-10-16,512,2299,Belleza,Este,Corporativo,12,112.69,0.15,0.607
5183,2023-03-14,551,2329,Alimentos,Oeste,Online,5,95.71,0.15,0.66
5184,2023-10-16,164,2255,Hogar,Sur,Mayorista,16,387.28,0.0,0.452
5185,2023-04-07,694,2311,Belleza,Sur,Retail,13,131.27,0.0,0.53
5186,2023-09-10,253,2170,Ropa,Oeste,Online,6,100.03,,0.705
5187,2023-10-05,365,2382,Hogar,Sur,Retail,16,192.1,0.15,0.73
5188,2023-06-08,178,2472,Deportes,Norte,Retail,18,199.29,0.15,0.559
5189,2023-03-31,414,2161,Electrónica,Oeste,Retail,17,437.68,0.05,0.428
5190,2023-09-09,761,2484,Hogar,Norte,Retail,12,311.13,0.1,0.49
5191,2023-01-20,659,2285,Deportes,Centro,Mayorista,1,205.95,0.05,0.482
5192,2023-02-16,347,2070,Hogar,Oeste,Mayorista,7,269.52,0.05,0.484
5193,2023-01-29,709,2254,Alimentos,Oeste,Mayorista,14,477.21,0.15,0.573
5194,2023-04-30,513,2453,Alimentos,Este,Online,18,61.04,0.25,0.604
5195,2023-11-05,124,2373,Alimentos,Este,Online,1,107.82,0.1,0.443
5196,2023-04-23,383,2054,Alimentos,Oeste,Online,10,481.45,0.15,0.711
5197,2023-01-11,548,2322,Ropa,Centro,Mayorista,15,478.88,,0.617
5198,2023-09-27,400,2396,Alimentos,Sur,Retail,11,92.7,0.05,0.609
5199,2023-09-02,167,2002,Belleza,Este,Mayorista,4,76.83,0.15,0.746
5200,2023-01-01,106,2025,Alimentos,Centro,Online,15,213.44,0.0,0.62
5201,2023-06-19,236,2312,Belleza,Centro,Corporativo,16,29.61,0.0,0.725
5202,2023-11-11,263,2125,Ropa,Este,Online,15,329.18,0.15,0.5
5203,2023-04-14,182,2407,Alimentos,Sur,Retail,17,43.36,0.2,0.484
5204,2023-03-08,749,2052,Deportes,Este,Mayorista,11,33.72,0.2,0.581
5205,2023-06-24,519,2197,Deportes,Centro,Corporativo,18,245.17,0.0,0.578
5206,2023-04-01,172,2298,Libros,Norte,Corporativo,16,479.1,0.1,0.479
5207,2023-06-15,336,2187,Deportes,Este,Retail,15,216.26,0.25,0.645
5208,2023-01-31,145,2185,Electrónica,Centro,Mayorista,11,181.46,0.05,0.41
5209,2023-01-12,717,2304,Electrónica,Este,Corporativo,13,498.99,0.1,0.642
5210,2023-03-17,361,2297,Electrónica,Centro,Online,18,268.32,0.0,0.56
5211,2023-10-28,275,2203,Ropa,Sur,Retail,8,190.74,0.15,0.641
5212,2023-12-27,265,2496,Deportes,Centro,Corporativo,9,196.0,0.2,0.567
5213,2023-03-14,756,2483,Belleza,Oeste,Retail,11,101.5,0.0,0.742
5214,2023-02-26,469,2449,Electrónica,Norte,Mayorista,17,258.55,0.1,0.517
5215,2023-09-27,153,2010,Libros,Centro,Mayorista,1,222.23,0.1,0.744
5216,2023-07-06,789,2358,Ropa,Este,Mayorista,11,139.04,0.25,0.423
5217,2023-02-07,518,2353,Libros,Este,Online,7,84.47,0.0,0.639
5218,2023-07-11,606,2473,Deportes,Centro,Corporativo,8,159.06,0.05,0.559
5219,2023-12-27,440,2145,Alimentos,Oeste,Mayorista,19,256.8,0.1,0.688
5220,2023-12-06,226,2084,Libros,Centro,Online,4,33.87,0.05,0.676
5221,2023-07-22,508,2099,Alimentos,Sur,Mayorista,4,81.1,0.05,0.68
5222,2023-10-28,466,2103,Ropa,Oeste,Mayorista,19,474.09,0.15,0.433
5223,2023-02-21,370,2435,Libros,Centro,Corporativo,9,273.71,0.0,0.688
5224,2023-06-22,743,2045,Libros,Norte,Online,17,36.41,0.0,0.475
5225,2023-06-04,704,2043,Hogar,Oeste,Mayorista,18,348.08,0.05,0.409
5226,2023-06-15,478,2277,Ropa,Centro,Online,1,35.59,0.15,0.476
5227,2023-03-11,172,2180,Ropa,Norte,Online,14,370.74,0.1,0.568
5228,2023-03-22,347,2186,Electrónica,Centro,Mayorista,4,376.23,0.1,0.66
5229,2023-08-12,142,2477,Deportes,Sur,Mayorista,10,327.28,0.0,0.477
5230,2023-11-24,476,2113,Libros,Este,Retail,14,367.44,0.05,0.44
5231,2023-09-07,140,2490,Libros,Centro,Corporativo,7,48.54,0.15,0.626
5232,2023-11-29,269,2254,Belleza,Oeste,Mayorista,12,364.76,0.15,0.744
5233,2023-06-12,311,2380,Ropa,Centro,Retail,16,72.66,0.1,0.61
5234,2023-03-31,592,2379,Ropa,Centro,Corporativo,5,173.06,0.1,0.642
